pm25,pm10,no2,o3,so2,co,temp,rhum,wspd,pres,coco,pm25_AQI,pm10_AQI,no2_AQI,o3_AQI,so2_AQI,overall_AQI
127.0,207.84027,48.133873,39.243004,20.98566,1124.7034,31.3,59.0,0.0,1003.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
116.0,208.31042,48.320206,38.777485,21.00182,1125.3818,29.5,63.0,0.0,1003.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
106.0,208.69897,48.579906,38.22708,21.179201,1130.507,26.7,67.0,0.0,1003.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
105.0,209.43547,48.867188,37.747566,21.325663,1135.735,26.8,75.0,0.0,1004.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
87.025,167.02,34.23,49.14,21.450785,450.0,26.0,78.0,0.0,1004.6,1.0,6.0,6.0,1.0,1.0,1.0,6.0
88.0,209.86247,48.205296,37.730797,21.577488,1124.6852,24.5,78.0,0.0,1004.8,1.0,6.0,6.0,2.0,1.0,1.0,6.0
80.0,209.11813,47.661327,38.046886,21.603426,1105.9458,24.8,83.0,0.0,1004.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
143.25,356.0,103.639,10.689,23.595,4833.3335,24.4,84.0,0.0,1004.8,1.0,6.0,6.0,3.0,1.0,1.0,6.0
128.3294,343.74234,85.39677,13.646389,20.865,3514.1177,23.1,86.0,0.0,1004.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
127.75588,348.1925,83.67529,12.776667,23.484167,3656.25,23.3,84.0,0.0,1004.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
101.39167,344.812,74.636,8.31,5.4,2812.0,23.0,85.0,0.0,1005.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
127.0,218.04802,53.6,36.93297,21.643461,1256.4801,22.7,87.0,0.0,1004.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
129.0,218.55972,49.522644,36.936615,21.760168,1256.343,23.5,83.0,0.0,1006.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
125.0,219.10548,49.64854,37.26807,19.623716,1259.0203,23.3,83.0,0.0,1007.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
129.0,220.06184,49.591194,37.61347,19.713299,1262.3822,24.9,85.0,0.0,1007.7,5.0,6.0,6.0,2.0,1.0,1.0,6.0
136.0,220.06184,74.72,17.24,42.97,1262.3822,27.3,79.0,0.0,1007.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
133.17375,313.1528,56.63059,14.785,23.07,2672.1875,32.3,59.0,5.4,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
144.215,318.224,61.142548,15.394259,25.062565,2560.0,33.7,55.0,0.0,1006.7,5.0,6.0,6.0,2.0,1.0,1.0,6.0
140.43666,292.92117,55.016575,12.812895,22.845898,2218.1372,35.3,47.0,7.6,1007.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
140.5564,308.6612,52.636402,14.855175,20.223452,1688.1482,35.3,50.0,0.0,1006.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
136.28667,277.11508,46.11135,28.931364,18.444374,1446.2301,36.1,51.0,7.6,1004.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
104.324,233.7325,28.723333,27.7425,19.984518,1114.16,36.3,53.0,0.0,1005.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
133.0,225.06929,49.809387,36.08375,19.485178,1327.3031,35.3,56.0,0.0,1004.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
131.0,225.06929,30.14,83.08,24.39,1333.6672,33.7,62.0,0.0,1003.9,5.0,6.0,6.0,1.0,2.0,1.0,6.0
81.01278,210.60445,23.072222,85.766846,15.4275,935.8823,31.6,63.0,1.8,1004.4,2.0,6.0,6.0,1.0,2.0,1.0,6.0
89.452774,189.8839,22.768137,76.32552,12.850695,964.0625,29.6,71.0,1.8,1005.1,1.0,6.0,6.0,1.0,2.0,1.0,6.0
85.147896,180.45123,24.454803,68.43991,10.288889,890.37036,29.5,79.0,0.0,1005.7,1.0,6.0,6.0,1.0,2.0,1.0,6.0
89.45528,191.20647,38.69,81.46917,9.491667,986.3889,28.4,82.0,0.0,1006.0,1.0,6.0,6.0,1.0,2.0,1.0,6.0
78.01667,206.57222,40.584545,35.046364,12.631111,1208.0,27.3,85.0,0.0,1006.3,1.0,6.0,6.0,1.0,1.0,1.0,6.0
96.753845,215.70667,55.21583,23.397692,30.618334,1560.909,27.7,86.0,0.0,1006.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
108.293465,279.66116,62.771732,13.749444,15.543,1948.8636,25.8,89.0,1.8,1006.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
121.35048,269.8281,67.70571,11.737619,16.008667,2192.0,25.4,89.0,1.8,1006.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
100.0,227.24364,48.250885,34.777416,19.516993,1362.0975,26.5,90.0,0.0,1006.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
138.32,223.308,55.478573,27.848333,32.84714,2208.0,26.0,90.0,0.0,1006.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
137.12589,260.27368,51.86379,13.578529,21.899107,1545.72,25.5,90.0,0.0,1006.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
135.41924,258.6056,53.533848,11.423077,23.058,1526.4364,25.9,93.0,0.0,1007.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
128.131,236.34773,53.58097,22.380606,22.809,1380.6903,25.4,89.0,0.0,1007.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
122.34556,226.67715,45.934906,9.4563465,60.41,1228.9474,25.8,88.0,0.0,1008.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
121.387146,226.68666,39.891666,9.004286,65.26,890.0,27.7,81.0,0.0,1008.7,5.0,6.0,6.0,1.0,1.0,1.0,6.0
131.68637,228.33849,46.43,10.66,15.1,1144.8759,29.3,74.0,3.6,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
130.4684,219.794,44.6525,10.043333,12.9366665,1248.2455,32.3,59.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
115.0,230.57176,48.27031,33.31872,20.510162,1371.226,33.9,56.0,0.0,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
111.0,231.13342,75.57,3.28,40.7,1372.6603,35.3,53.0,0.0,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
159.0821,320.19684,50.596844,12.135,18.225384,1562.7778,35.3,50.0,3.6,1007.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
114.0,232.48288,48.68456,32.904266,20.99545,1375.5408,35.5,48.0,3.6,1004.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
114.0,232.48288,48.68456,32.904266,20.99545,1375.5408,35.3,50.0,5.4,1006.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
103.0,231.78105,48.679295,31.770538,20.835356,1380.9827,34.3,59.0,0.0,1006.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
88.0,232.30359,48.973667,31.092985,20.708431,1388.248,33.1,61.0,0.0,1004.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
122.0,232.17897,49.28368,30.044832,31.7,1397.5667,32.3,66.0,0.0,1006.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
93.64667,199.625,28.9925,91.7275,18.261818,917.7778,30.3,71.0,0.0,1005.8,2.0,6.0,6.0,1.0,2.0,1.0,6.0
96.40846,202.12039,22.631538,69.01,10.087143,650.0,29.3,80.0,0.0,1005.7,2.0,6.0,6.0,1.0,2.0,1.0,6.0
93.664734,207.64706,42.594738,71.82,13.95625,1027.8412,28.1,80.0,0.0,1006.8,2.0,6.0,6.0,2.0,2.0,1.0,6.0
97.976,196.80222,42.53143,45.625,14.0675,1162.8572,27.4,82.0,0.0,1007.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
99.46,260.0,31.2,40.3,5.9,1240.0,27.1,78.0,0.0,1007.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
93.96,206.91,29.63,9.55,20.364613,790.0,26.2,86.0,1.8,1007.3,1.0,6.0,6.0,1.0,1.0,1.0,6.0
112.0,232.92186,47.921974,31.299738,20.364613,1383.34,25.7,88.0,1.8,1007.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
168.99765,386.68942,74.09139,10.666842,24.959444,3910.6667,25.3,81.0,0.0,1007.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
151.473,348.21112,90.4575,14.612223,14.0125,3076.6667,25.5,82.0,0.0,1007.2,2.0,6.0,6.0,1.0,1.0,1.0,6.0
130.0,237.94371,48.698574,31.134047,20.594332,1455.9144,25.0,84.0,0.0,1007.5,2.0,6.0,6.0,2.0,1.0,1.0,6.0
127.0,238.43726,48.77655,31.37429,20.594332,1465.4368,23.9,83.0,0.0,1008.2,2.0,6.0,6.0,2.0,1.0,1.0,6.0
164.739,341.074,54.23125,12.810833,22.762222,1897.2727,25.1,85.0,0.0,1008.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
193.66039,322.08127,41.046444,45.405613,105.39433,1505.6666,23.3,83.0,0.0,1009.0,1.0,6.0,6.0,2.0,1.0,2.0,6.0
205.59125,353.37866,49.871178,9.622647,16.106428,1715.7438,25.1,81.0,0.0,1009.7,5.0,6.0,6.0,2.0,1.0,1.0,6.0
224.53719,352.7863,49.849445,12.624074,18.835953,1658.1222,26.3,79.0,0.0,1011.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
222.96727,348.546,51.45,9.089091,10.152857,1660.0,31.3,55.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
219.55,357.136,45.68125,14.47875,13.092105,1691.826,34.1,46.0,0.0,1008.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
232.07143,388.92307,60.24,7.8164287,17.477142,1884.7693,34.3,44.0,3.6,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
252.1512,436.8768,60.0492,14.061739,16.079721,1800.9521,35.3,41.0,7.6,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
229.05833,428.0226,69.86833,25.738333,26.903667,1554.762,35.9,29.0,5.4,1005.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
200.0,260.81583,49.553802,30.342348,22.220715,1558.5326,35.3,30.0,3.6,1007.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
116.0,260.96414,49.67155,29.88352,22.020874,1566.7098,34.3,34.0,3.6,1006.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
72.0,261.5565,50.171726,28.887169,22.020874,1583.7051,32.9,38.0,0.0,1005.1,5.0,5.0,6.0,2.0,1.0,1.0,6.0
41.485,134.715,18.33,56.5875,22.020874,247.5,31.3,50.0,1.8,1005.9,1.0,4.0,5.0,1.0,2.0,1.0,5.0
27.0,88.0,21.08,69.43,22.171871,300.0,29.0,61.0,0.0,1006.6,1.0,4.0,4.0,1.0,2.0,1.0,4.0
-28.45,139.81143,25.675,75.91375,17.684286,581.4286,25.1,66.0,0.0,1006.9,1.0,1.0,5.0,1.0,2.0,1.0,5.0
43.403637,120.27091,26.626364,54.194168,12.22,458.18182,26.4,69.0,0.0,1007.4,1.0,4.0,5.0,1.0,2.0,1.0,5.0
34.0,258.4762,49.89828,27.963463,22.127151,1556.1343,25.6,72.0,0.0,1007.6,1.0,4.0,6.0,2.0,1.0,1.0,6.0
44.0,259.3444,49.69009,27.759245,22.28455,1561.5437,22.5,68.0,0.0,1007.4,1.0,4.0,6.0,2.0,1.0,1.0,6.0
49.0,259.48962,49.27988,27.894167,22.455877,1560.3884,24.3,78.0,0.0,1007.5,1.0,4.0,6.0,2.0,1.0,1.0,6.0
92.36818,260.883,73.7225,11.274167,12.601818,1629.0,23.8,79.0,0.0,1007.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
99.25533,292.8393,73.81,14.064375,18.293333,2140.7144,21.5,76.0,0.0,1007.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
114.6325,286.56,59.234615,18.922142,22.54875,1815.3846,21.2,78.0,0.0,1007.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
117.263664,261.93634,59.92906,22.65206,19.671818,1437.8125,20.9,80.0,0.0,1007.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
126.60714,254.98167,53.942,10.431666,22.263618,1096.6666,19.9,81.0,0.0,1007.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
122.885,217.0,49.05,9.45,22.263618,960.0,19.3,83.0,0.0,1009.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
123.0,264.17838,50.904526,27.853678,21.990826,1614.9634,20.3,78.0,0.0,1009.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
125.0,265.0469,50.82895,28.092604,22.08028,1615.0149,24.1,57.0,3.6,1009.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
132.0,265.58917,50.754776,28.373337,22.219482,1617.1356,26.3,47.0,3.6,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
120.38,194.19,43.55,8.79,22.342663,970.0,31.3,40.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
122.0,264.99878,50.616714,28.349682,22.48509,1606.2867,33.7,34.0,0.0,1008.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
120.0,264.9238,50.70766,28.674818,22.48509,1610.149,35.3,30.0,3.6,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
125.0,264.9238,120.33,34.03,40.1,1610.149,35.3,30.0,3.6,1008.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
117.8475,271.39557,71.487366,27.17725,26.729643,1126.1111,35.1,32.0,5.4,1005.7,5.0,6.0,6.0,2.0,1.0,1.0,6.0
107.206566,250.39375,68.86265,48.15167,23.211666,1154.4117,34.3,34.0,4.0,1006.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
107.84563,246.945,42.61672,74.55559,24.73725,746.875,34.3,36.0,5.4,1006.0,5.0,6.0,6.0,2.0,2.0,1.0,6.0
87.17657,205.35034,34.516815,91.03407,18.239084,604.5833,32.7,42.0,3.6,1005.2,5.0,6.0,6.0,1.0,2.0,1.0,6.0
78.52589,159.37778,27.484556,103.660835,19.727962,611.9048,31.3,46.0,0.0,1007.0,5.0,6.0,6.0,1.0,3.0,1.0,6.0
78.196335,152.18834,28.741428,115.497,16.95125,586.3333,27.8,59.0,0.0,1006.8,1.0,6.0,6.0,1.0,3.0,1.0,6.0
62.0,260.02234,51.291035,33.12001,22.693586,1532.235,25.3,69.0,0.0,1007.2,1.0,5.0,6.0,2.0,1.0,1.0,6.0
88.0,260.02234,51.291035,33.12001,22.693586,1532.235,24.5,72.0,1.8,1007.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
88.124,209.386,70.35236,30.696667,18.161667,1603.1818,23.6,75.0,3.7,1007.8,1.0,6.0,6.0,2.0,1.0,1.0,6.0
89.65483,248.34625,74.074585,24.764395,16.416,1875.5555,21.7,78.0,0.0,1007.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
106.68794,316.9547,81.06206,15.600833,17.915455,2172.353,22.2,80.0,5.5,1008.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
120.397224,320.83334,90.12395,13.0375,19.33,2904.7368,21.7,82.0,5.5,1007.8,1.0,6.0,6.0,1.0,1.0,1.0,6.0
128.49156,333.18063,85.50933,12.685312,17.442778,2646.25,20.3,83.0,0.0,1007.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
133.27364,342.95636,91.55361,12.765641,19.235151,2862.0833,20.1,83.0,0.0,1007.6,1.0,6.0,6.0,3.0,1.0,1.0,6.0
137.38458,331.57742,91.56717,10.595397,17.43125,2845.0925,19.9,83.0,0.0,1007.9,1.0,6.0,6.0,3.0,1.0,1.0,6.0
135.94597,308.18106,85.91175,11.150583,17.637121,2630.6482,19.9,87.0,0.0,1008.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
103.0,261.1236,53.209812,32.21239,22.36741,1527.2733,20.7,78.0,1.8,1009.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
130.25,277.66666,89.046,10.006,18.758,2525.0,20.3,83.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
143.97412,278.57825,71.29139,12.664737,18.62375,2168.889,22.5,73.0,0.0,1010.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
147.4775,276.1357,53.39,7.967143,21.930603,1827.1428,24.3,65.0,3.6,1012.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
149.30833,297.19742,70.540184,10.9305,12.632963,1840.1852,28.3,45.0,5.4,1011.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
148.32205,288.08618,64.88875,24.505,13.594,2108.2354,32.1,38.0,0.0,1009.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
161.81,329.45557,65.33818,13.106667,20.238,2269.0,34.3,36.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
167.71,358.47192,64.090416,12.126923,19.76,2106.923,34.3,36.0,0.0,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
136.0,262.21716,48.54,81.39,33.51,1545.2751,35.0,37.0,3.6,1007.0,5.0,6.0,6.0,2.0,2.0,1.0,6.0
186.36067,379.01468,63.262665,54.261875,25.991112,1344.375,35.3,36.0,0.0,1008.0,5.0,6.0,6.0,2.0,2.0,1.0,6.0
168.0,264.38556,54.744843,32.64581,21.84059,1548.7113,36.3,37.0,0.0,1007.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
122.298,282.76,40.794167,119.9825,17.284166,848.0,33.9,44.0,3.6,1005.8,5.0,6.0,6.0,1.0,3.0,1.0,6.0
91.08639,224.17528,36.773056,100.69611,18.277082,806.1111,30.3,58.0,0.0,1007.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
108.82176,206.10236,35.55647,104.539444,13.778182,783.5294,27.7,63.0,0.0,1007.3,1.0,6.0,6.0,1.0,3.0,1.0,6.0
89.034546,199.328,43.114616,95.03571,12.895385,846.6667,25.1,72.0,0.0,1007.7,1.0,6.0,6.0,2.0,2.0,1.0,6.0
79.77417,190.3375,40.18923,58.373848,15.084286,920.0,24.3,74.0,3.7,1007.9,1.0,6.0,6.0,1.0,2.0,1.0,6.0
58.275,185.86264,66.80334,32.173683,12.829166,1293.6111,23.5,77.0,7.4,1008.1,1.0,5.0,6.0,2.0,1.0,1.0,6.0
74.08583,240.9375,77.78077,20.02,16.63857,1934.1666,22.1,84.0,0.0,1008.3,1.0,5.0,6.0,2.0,1.0,1.0,6.0
91.07,243.01183,90.237,10.818182,13.5475,2404.5454,22.2,81.0,7.4,1008.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
133.5,334.0,116.1175,7.94125,22.68,3200.0,21.7,83.0,7.4,1008.1,1.0,6.0,6.0,3.0,1.0,1.0,6.0
124.48861,302.63196,87.72583,10.830277,17.747084,3038.9473,19.9,88.0,0.0,1008.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
117.468,301.29,108.472725,11.26,15.35,2255.0,20.6,88.0,1.8,1008.2,1.0,6.0,6.0,3.0,1.0,1.0,6.0
119.06656,266.71094,80.212814,12.914706,18.388,2056.4707,20.3,87.0,1.8,1008.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
122.95529,253.14589,66.59353,15.600555,15.27,1576.4706,19.5,88.0,0.0,1008.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
122.725,241.942,62.633644,24.908,14.352255,1495.8334,21.0,81.0,3.7,1009.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
135.21916,258.66528,56.993057,16.596,13.865334,1133.525,21.3,78.0,0.0,1009.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
140.27516,254.862,54.024666,11.8535,12.3779545,1089.6965,23.5,69.0,5.4,1010.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
138.46233,233.92433,50.013794,11.764334,12.455,1086.6034,26.3,61.0,0.0,1009.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
135.162,248.71895,49.214764,13.15381,13.8375,1199.5,30.3,45.0,3.6,1009.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
130.65083,237.34091,39.955,7.616,8.886,1261.0,33.3,38.0,0.0,1009.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
151.0,268.50906,59.13542,33.433937,19.13503,1587.6277,35.3,26.0,9.4,1008.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
159.0,267.75998,59.255684,33.73392,19.149025,1587.9878,35.3,26.0,13.0,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
153.885,308.028,56.97625,52.79222,28.094286,1141.4286,35.9,25.0,7.6,1006.5,5.0,6.0,6.0,2.0,2.0,1.0,6.0
148.05815,307.65607,46.522896,59.6965,34.760384,1087.8948,35.3,26.0,11.2,1007.0,5.0,6.0,6.0,2.0,2.0,1.0,6.0
128.53867,272.731,32.678276,93.04207,19.158094,972.82416,34.3,28.0,5.4,1007.0,5.0,6.0,6.0,1.0,2.0,1.0,6.0
70.5,191.05273,32.06333,86.86462,13.29,569.2308,31.9,34.0,5.4,1006.0,5.0,5.0,6.0,1.0,2.0,1.0,6.0
56.605938,173.03593,22.792812,82.26597,12.695,626.51666,30.3,37.0,0.0,1007.0,5.0,5.0,6.0,1.0,2.0,1.0,6.0
43.751842,121.77105,24.628,69.02881,11.031786,546.25,27.7,56.0,0.0,1007.5,1.0,4.0,5.0,1.0,2.0,1.0,5.0
40.084522,118.30351,22.837988,72.516495,10.816944,623.5714,29.3,80.0,0.0,1005.7,1.0,4.0,5.0,1.0,2.0,1.0,5.0
40.774464,124.378395,30.228449,66.30879,11.153864,632.62756,23.4,71.0,0.0,1007.7,1.0,4.0,5.0,1.0,2.0,1.0,5.0
45.337917,126.66979,34.804565,51.029793,11.000667,648.1458,22.8,74.0,0.0,1008.0,1.0,4.0,5.0,1.0,2.0,1.0,5.0
60.2,262.75,72.555,17.363,12.774,475.45,21.1,83.0,0.0,1007.6,1.0,5.0,6.0,2.0,1.0,1.0,6.0
76.99914,234.48949,75.70233,14.053889,13.761087,1664.6967,21.8,79.0,0.0,1008.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
88.645,252.02762,75.35432,14.315434,15.063666,1911.1364,21.3,81.0,0.0,1008.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
91.76813,243.992,69.80067,11.697353,16.465626,1478.1,20.3,83.0,0.0,1007.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
111.778336,266.38388,72.59392,11.205354,18.627037,1583.1167,20.0,83.0,1.8,1007.8,1.0,6.0,6.0,2.0,1.0,1.0,6.0
114.09381,241.40262,63.31109,10.203542,17.117647,1388.7695,19.7,83.0,3.7,1008.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
138.21286,261.92142,64.30462,11.908462,18.231052,1268.9857,19.3,81.0,0.0,1008.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
145.2,265.25,57.27125,13.864,19.67875,943.0571,20.5,78.0,5.5,1009.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
134.43852,236.175,43.864285,17.648285,15.463572,847.73096,18.3,88.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
121.012665,214.45868,39.68728,27.943388,14.879027,830.9119,22.7,70.0,3.6,1010.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
121.29441,204.66624,35.489704,33.861668,15.042,978.3333,28.3,48.0,5.4,1011.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
113.0,252.32513,58.61594,35.510952,17.605482,1428.649,31.3,40.0,5.4,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
135.0,250.92764,58.783924,35.784096,17.66905,1425.14,32.7,40.0,5.4,1009.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
165.0376,294.18085,57.263462,13.125556,36.95875,1240.9958,34.3,36.0,11.0,1009.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
159.5875,294.51,43.405716,9.128333,71.7,1263.3334,34.3,34.0,13.0,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
199.06667,437.59,122.55,66.165,114.52,1720.0,34.8,35.0,5.4,1006.3,1.0,6.0,6.0,4.0,2.0,2.0,6.0
158.0,247.89377,59.213295,36.314,19.960857,1411.5913,33.4,33.0,7.4,1006.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
160.0,247.89377,59.213295,36.314,19.960857,1411.5913,32.5,36.0,5.5,1006.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
130.0,247.89377,59.213295,36.314,19.960857,1411.5913,32.3,36.0,3.6,1005.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
61.0,294.0,38.943333,78.69,14.11,100.55,30.3,43.0,0.0,1007.0,5.0,5.0,6.0,1.0,2.0,1.0,6.0
68.55167,177.5752,25.343334,80.51667,10.50421,-1699.6154,27.2,59.0,0.0,1007.0,1.0,5.0,6.0,1.0,2.0,1.0,6.0
54.845417,152.5652,21.352116,77.51442,10.89525,-695.18,23.3,63.0,0.0,1006.9,1.0,5.0,6.0,1.0,2.0,1.0,6.0
82.34413,147.3912,33.04886,65.44185,11.837064,602.66974,24.7,68.0,0.0,1007.4,1.0,6.0,5.0,1.0,2.0,1.0,6.0
51.268383,160.30118,61.45243,37.411877,12.258214,-5252.2593,23.6,73.0,0.0,1007.6,1.0,5.0,6.0,2.0,1.0,1.0,6.0
58.05125,174.19145,73.0106,21.91423,11.928889,1249.2,19.7,73.0,0.0,1006.9,1.0,5.0,6.0,2.0,1.0,1.0,6.0
91.37476,276.8912,91.248886,10.43051,15.18362,1845.9877,21.8,80.0,1.8,1007.7,1.0,6.0,6.0,3.0,1.0,1.0,6.0
95.52937,274.63766,89.32485,11.105707,15.49463,1827.7094,21.2,83.0,1.8,1007.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
93.102104,234.87111,81.40476,11.588096,15.021875,1983.0,18.1,79.0,0.0,1006.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
92.28104,221.84322,71.6481,15.421897,16.624348,1287.3779,18.6,78.0,1.8,1007.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
89.72389,202.28778,69.259865,14.35464,14.270667,1117.9833,18.3,79.0,1.8,1007.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
94.711365,189.2005,61.065475,19.508333,10.904,970.2381,17.1,85.0,0.0,1007.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
88.66068,179.81062,55.126915,21.048845,11.572381,1002.93463,19.1,73.0,1.8,1008.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
100.24724,181.78334,59.11951,13.518333,12.964545,996.17224,17.3,88.0,0.0,1009.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
113.328575,203.49928,56.21393,16.752903,12.695,836.5125,20.7,70.0,0.0,1008.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
113.49519,186.26741,56.2844,14.926481,12.265294,847.8148,23.3,57.0,0.0,1010.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
128.0,244.9745,60.95514,36.031864,18.799145,1265.6719,32.3,38.0,6.0,1009.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
118.0,244.9745,60.95514,36.031864,18.799145,1265.6719,33.9,35.0,5.4,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
140.51562,267.454,64.307365,23.931667,37.337223,1229.4736,34.3,34.0,5.4,1008.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
